product_id,week_start,forecast_qty
1025,2025-04-07,13.258937038439177
1025,2025-04-14,14.641853129407343
1025,2025-04-21,17.705458383208956
1026,2025-03-03,7.174069749121023
1026,2025-03-10,7.606733017270738
1026,2025-03-17,9.118767995291348
1026,2025-03-24,8.573788608834983
1026,2025-03-31,9.861778606985636
1026,2025-04-07,10.016797772632506
1026,2025-04-14,10.340664033445028
1026,2025-04-21,10.570947733781894
1027,2025-03-03,11.288527955257647
1027,2025-03-10,16.08829117724488
1027,2025-03-17,23.6301480844618
1027,2025-03-24,26.724342561597563
1027,2025-03-31,26.897382841771893
1027,2025-04-07,30.82060897227208
1027,2025-04-14,31.657264213995376
1027,2025-04-21,33.39160668643887
1028,2025-03-03,5.553992841123833
1028,2025-03-10,7.302589510466965
1028,2025-03-17,9.360122294896115
1028,2025-03-24,9.095688904370158
1028,2025-03-31,10.435438571927092
1028,2025-04-07,10.928551977272084
1028,2025-04-14,11.968875652252233
1028,2025-04-21,12.321145341596123
1029,2025-03-03,31.378135178716075
1029,2025-03-10,31.673877068047954
1029,2025-03-17,37.87901892946446
1029,2025-03-24,37.61514133986367
1029,2025-03-31,50.828801477384246
1029,2025-04-07,44.23185400600063
1029,2025-04-14,47.113965607121244
1029,2025-04-21,58.094634048697856
1030,2025-03-03,6.702612496881392
1030,2025-03-10,8.62966475627673
1030,2025-03-17,9.266965825140947
1030,2025-03-24,8.607283179296472
1030,2025-03-31,10.167971100350565
1030,2025-04-07,10.374158603906517
1030,2025-04-14,10.495029305037052
1030,2025-04-21,10.477252515506889
1031,2025-03-03,24.967452810210066
1031,2025-03-10,27.1700368425744
1031,2025-03-17,26.65623049339177
1031,2025-03-24,29.9342369005784
1031,2025-03-31,30.75786832291727
1031,2025-04-07,33.6690100962361
1031,2025-04-14,32.27375790060503
1031,2025-04-21,37.64134418698023
1032,2025-03-03,5.175875077010036
1032,2025-03-10,6.895879573953223
1032,2025-03-17,9.276193040008906
1032,2025-03-24,10.600398435763223
1032,2025-03-31,12.422136522589373
1032,2025-04-07,13.690465534635143
1032,2025-04-14,15.179190147675854
1032,2025-04-21,18.40606935854883
1033,2025-03-03,6.916735503048596
1033,2025-03-10,8.574637484690895
1033,2025-03-17,8.786919773317456
1033,2025-03-24,9.675518254585635
1033,2025-03-31,10.350082560150742
1033,2025-04-07,10.790319788955667
1033,2025-04-14,10.709702040261492
1033,2025-04-21,11.511858755444278
1034,2025-03-03,7.386586394883974
1034,2025-03-10,9.848251755249153
1034,2025-03-17,11.009106752226984
1034,2025-03-24,11.134133301803871
1034,2025-03-31,13.048854123739957
1034,2025-04-07,13.496241414857607
1034,2025-04-14,15.21727851582441
1034,2025-04-21,18.06856286683439
1035,2025-03-03,5.993456633877599
1035,2025-03-10,6.005493013381915
1035,2025-03-17,7.590885148408813
1035,2025-03-24,7.822109243318796
1035,2025-03-31,8.921323470586243
1035,2025-04-07,9.55646778448519
1035,2025-04-14,9.917722272398272
1035,2025-04-21,10.501866295871237
1036,2025-03-03,6.202453034906038
1036,2025-03-10,8.174348962318474
1036,2025-03-17,9.58224775819981
1036,2025-03-24,10.685366590436619
1036,2025-03-31,11.902952138747406
1036,2025-04-07,12.676989190544852
1036,2025-04-14,13.845235756038335
1036,2025-04-21,15.6854388564421
1037,2025-03-03,5.3174093591723866
1037,2025-03-10,4.773836206563467
1037,2025-03-17,4.7463769876985475
1037,2025-03-24,5.490061986498826
1037,2025-03-31,5.8826492776676185
1037,2025-04-07,6.804639550714996
1037,2025-04-14,7.363055646502562
1037,2025-04-21,7.878699901867896
1038,2025-03-03,41.64041579850437
1038,2025-03-10,36.39133865555161
1038,2025-03-17,46.65748106091196
1038,2025-03-24,54.039781975519844
1038,2025-03-31,59.52726251236484
1038,2025-04-07,71.31557506485635
1038,2025-04-14,71.32084191937234
1038,2025-04-21,86.81697728924988
1039,2025-03-03,8.38382132420743
1039,2025-03-10,9.003600255593874
1039,2025-03-17,9.805859649672469
1039,2025-03-24,9.81513650401302
1039,2025-03-31,10.51917955971303
1039,2025-04-07,10.36938902190594
1039,2025-04-14,10.252424862305489
1039,2025-04-21,10.363150897471407
1040,2025-03-03,3.402764562723126
1040,2025-03-10,16.001844668156245
1040,2025-03-17,9.340069960225264
1040,2025-03-24,10.694079976520733
1040,2025-03-31,12.996974420735178
1040,2025-04-07,13.558988834047865
1040,2025-04-14,15.130384404247874
1040,2025-04-21,15.52879838320483
1041,2025-03-03,3.371697922877173
1041,2025-03-10,11.629607707076653
1041,2025-03-17,7.72140628220272
1041,2025-03-24,8.537087628235817
1041,2025-03-31,9.490780340338157
1041,2025-04-07,10.278421938926057
1041,2025-04-14,10.37736735073833
1041,2025-04-21,10.945033155562971
1042,2025-03-03,14.931341151896502
1042,2025-03-10,15.398001580118406
1042,2025-03-17,19.45618113144712
1042,2025-03-24,20.116653490653984
1042,2025-03-31,25.26697431155884
1042,2025-04-07,24.170595278224706
